,particle_id,hit num1,hit num2,hit num3,hit num4,hit num5,hit num6,hit num7,hit num8,hit num9,hit num10,hit num11,hit num12,hit num13,hit num14,hit num15,hit num16,hit num17,hit num18,hit num19
4929,5.989836295231242e+17,"[-12.701, 28.8649, 27.4843]","[-13.3433, 30.2365, 28.8101]","[-31.556, 64.9336, 62.6456]","[-54.5549, 101.69, 99.4985]","[-55.591, 103.192, 101.037]","[-88.8923, 147.625, 148.133]",,,,,,,,,,,,,
4930,7.83630595770024e+17,"[-3.49392, 32.084, 37.6579]","[-8.99812, 71.4368, 87.3623]","[-16.7085, 115.237, 143.015]","[-28.5224, 169.743, 212.769]",,,,,,,,,,,,,,,
4931,2.4771316650973594e+17,"[-4.88701, 31.5969, 65.7626]","[-9.0189, 70.9223, 153.501]","[-11.2156, 115.185, 251.744]","[-10.4267, 172.461, 379.215]","[-1.69908, 256.373, 566.6]","[-0.193254, 265.511, 587.0]","[-1.21629, 259.312, 573.6]","[21.7999, 360.611, 802.2]","[94.8795, 536.69, 1224.5]","[160.258, 638.892, 1498.5]","[242.392, 737.209, 1794.5]","[355.852, 849.884, 2155.5]",,,,,,,
4932,6.48519514572456e+17,"[-9.13636, 30.1112, 5.60938]","[-20.0119, 69.0392, 7.01562]","[-30.8765, 112.194, 8.43593]","[-42.7604, 166.094, 10.1843]","[-57.7081, 254.561, 12.6]","[-68.3221, 356.25, 17.4]","[-72.1766, 495.098, 22.2]","[-59.9769, 661.952, 29.4]","[-60.7878, 655.937, 29.4]","[-30.5267, 822.341, 37.8]","[31.2498, 1019.53, 48.6]",,,,,,,,
4933,4507928954404864.0,"[-6.81544, 30.9227, 47.5884]","[-16.821, 71.066, 107.689]","[-28.2589, 111.393, 168.647]","[-28.7963, 113.178, 171.343]","[-45.5124, 165.523, 251.107]","[-78.1928, 252.803, 386.2]","[-118.398, 341.975, 528.4]","[-115.769, 336.515, 519.8]","[-183.58, 461.662, 726.0]","[-276.351, 597.9, 966.0]","[-388.117, 731.81, 1214.5]",,,,,,,,
4934,2.4771337266816614e+17,"[-2.33008, 32.4909, 26.0785]","[-1.07224, 71.0653, 62.8579]","[-0.895267, 72.8946, 64.5991]","[5.86349, 115.946, 105.955]","[22.016, 169.643, 160.76]","[69.6724, 250.773, 253.4]","[152.597, 321.92, 360.0]","[161.289, 326.819, 369.8]","[155.526, 323.617, 363.4]","[346.597, 363.607, 554.3]","[337.765, 364.513, 545.6]","[278.518, 735.929, 2944.5]",,,,,,,
4935,5.449391283246203e+17,"[-3.57548, 32.0555, 32.8636]","[-10.0356, 71.1849, 82.6912]","[-20.0247, 114.655, 138.715]","[-36.5862, 168.572, 209.574]","[-36.7493, 169.04, 210.206]","[-71.7535, 250.378, 321.6]","[-124.275, 337.465, 449.5]","[-222.031, 447.874, 634.8]","[-365.065, 548.531, 855.0]","[-633.635, 628.611, 1214.5]","[-642.434, 631.884, 1222.5]","[-634.229, 627.23, 1217.5]",,,,,,,
4936,1.936644734231511e+17,"[-12.9841, 28.7659, 40.6011]","[-13.5321, 30.0678, 41.4884]","[-27.0877, 65.7553, 65.7335]","[-27.7553, 67.7098, 67.0517]","[-40.1482, 108.353, 93.9477]","[-40.6996, 110.432, 95.3134]","[-52.5604, 164.375, 130.617]","[-60.458, 254.325, 188.6]","[-53.1246, 356.528, 254.6]","[-12.3101, 500.36, 351.6]","[79.9495, 653.781, 468.8]","[233.29, 787.684, 601.8]","[525.303, 879.896, 807.8]",,,,,,
4937,5.854684325945016e+17,"[-4.29959, 31.8023, 4.70937]","[-12.9431, 69.9696, 9.90537]","[-13.5175, 72.0533, 10.1886]","[-26.7882, 111.883, 16.3531]","[-27.5401, 113.773, 16.6576]","[-51.2488, 164.475, 25.411]","[-104.896, 240.4, 39.0]","[-184.3, 309.733, 54.4]","[-332.555, 371.844, 79.6]","[-554.809, 357.228, 110.8]","[-837.029, -48.3679, 1217.5]",,,,,,,,
4938,3.4677861441653965e+17,"[-11.8986, 29.1455, 15.2785]","[-12.6387, 30.8658, 16.3823]","[-28.1149, 65.2785, 38.4655]","[-28.8749, 66.892, 39.5088]","[-48.3062, 105.047, 64.5446]","[-77.2517, 154.531, 98.2547]","[-125.753, 224.342, 148.0]","[-193.162, 302.908, 209.0]","[-299.831, 398.328, 292.8]","[-444.826, 489.405, 394.6]","[-606.053, 553.815, 498.8]","[-830.87, 589.768, 634.2]",,,,,,,
4939,1.0809340044351898e+17,"[-9.91535, 29.8389, 35.444]","[-23.3562, 68.0329, 83.6679]","[-38.7566, 109.012, 135.847]","[-59.4087, 160.41, 201.907]","[-60.1956, 162.304, 204.355]","[-94.5069, 239.916, 306.0]","[-141.106, 333.298, 430.6]","[-212.279, 457.313, 601.0]","[-299.512, 587.586, 788.6]","[-401.663, 718.444, 992.2]",,,,,,,,,
4940,5.85470425459327e+17,"[-9.66868, 29.9251, 26.5601]","[-19.7346, 69.1679, 60.1116]","[-27.2726, 112.243, 96.3242]","[-27.55, 114.316, 98.0587]","[-32.3207, 168.045, 143.141]","[-29.4374, 261.332, 221.8]","[-10.5534, 357.037, 303.0]","[51.4427, 497.271, 431.8]","[169.826, 637.972, 587.4]",,,,,,,,,,
4941,3.60289963054465e+17,"[-4.68634, 31.6671, 13.17]","[-12.0306, 70.1911, 38.9779]","[-22.6839, 113.249, 68.1974]","[-39.9509, 167.755, 105.87]","[-76.3595, 252.96, 167.0]","[-125.071, 337.268, 231.8]","[-218.449, 452.655, 330.0]","[-213.644, 447.639, 325.2]","[-349.678, 561.801, 442.6]","[-509.224, 643.312, 563.6]","[-750.681, 693.016, 726.4]",,,,,,,,
4942,1.6213611493562778e+17,"[-8.42527, 30.3598, 54.3316]","[-20.4897, 69.3633, 127.273]","[-34.682, 110.392, 205.012]","[-55.0885, 162.562, 305.455]",,,,,,,,,,,,,,,
4943,1.621369395693486e+17,"[-6.1938, 31.14, 4.16751]","[-11.213, 70.3896, 11.6149]","[-13.0811, 114.301, 19.653]","[-13.072, 116.447, 20.0434]","[-9.46135, 172.17, 30.0728]","[26.3624, -43.1965, 1502.5]","[30.8304, -54.5804, 1498.0]","[10.3779, 263.052, 47.4]","[52.0636, 356.067, 66.4]","[151.794, 475.943, 95.2]","[328.817, 575.028, 132.4]","[321.481, 572.695, 131.2]","[582.933, 584.06, 179.0]","[573.057, 586.168, 179.0]",,,,,
4944,2.4770313346613248e+17,"[-5.04174, 31.5428, 21.4871]","[-12.0141, 70.1951, 54.294]","[-21.1659, 114.276, 91.7612]","[-34.0151, 168.037, 137.861]","[-34.5083, 169.939, 139.495]","[-34.3758, 169.459, 139.107]","[-58.3856, 254.503, 212.6]","[-89.5386, 345.763, 292.8]","[-145.302, 478.04, 413.8]","[-220.124, 617.995, 546.8]","[-312.326, 756.418, 683.2]","[-449.951, 920.835, 866.12]","[-445.14, 915.785, 861.8]",,,,,,
4945,7.746233277958062e+17,"[-5.33709, 31.4396, 27.288]","[-17.656, 70.1326, 58.4495]","[-37.968, 109.385, 91.6882]","[-73.8665, 154.636, 134.305]","[-75.2119, 155.997, 135.721]","[-153.936, 208.742, 207.4]","[-283.69, 225.327, 305.236]",,,,,,,,,,,,
4946,3.152674357982003e+17,"[-12.1341, 29.0631, 46.6444]","[-12.7582, 30.759, 49.1561]","[-24.6389, 67.4376, 102.349]","[-34.7163, 110.376, 162.261]","[-41.1493, 167.274, 239.214]","[-35.6123, 258.801, 361.8]","[-35.1295, 261.74, 365.8]","[-8.80111, 356.872, 498.2]",,,,,,,,,,,
4947,6.755409748977254e+17,"[-10.9501, 29.4771, 28.599]","[-11.7243, 31.6825, 30.7164]","[-23.6084, 67.37, 64.6884]","[-36.321, 110.164, 105.028]","[-49.9318, 165.131, 155.976]","[-65.9179, 253.857, 237.2]","[-75.3116, 353.155, 327.2]","[-73.3366, 495.085, 455.8]","[-47.3066, 660.829, 607.8]","[3.67302, 821.38, 758.8]","[1.287, 815.393, 758.8]","[102.247, 1013.8, 954.0]",,,,,,,
4948,6.710413610000056e+17,"[-4.00374, 31.9058, 12.9115]","[-7.93648, 71.1851, 33.5242]","[-10.9281, 114.739, 56.3236]","[-12.5314, 171.989, 86.3005]","[-10.1973, 256.981, 131.2]","[1.15293, 364.928, 188.0]","[0.22997, 359.001, 185.0]","[28.6152, 499.582, 260.4]","[80.6428, 653.587, 346.8]","[154.496, 806.086, 439.0]","[274.516, 980.115, 552.8]",,,,,,,,
4949,4524078031437824.0,"[-7.02182, 30.8505, 61.0241]","[-15.9487, 71.4708, 139.81]","[-24.6901, 113.103, 220.321]","[-35.4446, 167.074, 324.488]","[-35.791, 168.891, 327.992]","[-51.1094, 252.15, 488.6]","[-67.7395, 353.294, 682.6]","[-87.0144, 491.966, 947.4]","[-102.666, 634.147, 1218.5]","[-114.933, 778.945, 1494.5]","[-124.844, 944.198, 1805.5]",,,,,,,,
4950,4.9540317455581184e+17,"[-2.80032, 32.3265, 63.8067]","[-5.19917, 71.8497, 142.22]","[-6.38032, 116.168, 229.642]","[-5.68512, 170.949, 337.441]","[0.714194, 262.255, 517.4]","[0.109626, 256.243, 505.2]","[14.4013, 359.128, 709.2]","[46.4712, 498.438, 989.0]","[81.9877, 607.656, 1215.5]","[137.211, 742.702, 1497.5]","[207.067, 876.439, 1802.5]","[206.456, 877.381, 1797.5]",,,,,,,
4951,6.350150378822042e+17,"[-12.7954, 28.8319, 18.3939]","[-13.3662, 30.216, 19.4734]","[-27.4277, 65.5975, 46.992]","[-28.1205, 67.443, 48.4198]","[-42.784, 109.117, 80.2241]","[-58.3868, 161.472, 119.44]","[-78.5116, 252.776, 186.8]","[-77.5224, 247.177, 182.6]","[-90.6071, 348.614, 255.8]","[-91.7075, 491.914, 358.4]","[-91.4954, 494.883, 360.4]","[-68.5762, 653.178, 474.8]","[-15.8202, 820.511, 601.8]","[91.6179, 1016.55, 758.8]",,,,,
4952,2.1617291955273728e+17,"[-4.98586, 31.5624, 27.9122]","[-11.7254, 70.2652, 50.309]","[-20.4016, 114.53, 76.0304]","[-32.3815, 168.544, 107.626]","[-53.7398, 251.925, 156.4]","[-54.5198, 254.835, 158.6]","[-83.1907, 349.588, 215.0]","[-131.179, 482.923, 295.2]","[-196.068, 631.083, 388.2]","[-270.13, 772.148, 477.2]","[-380.808, 946.244, 601.8]",,,,,,,,
4953,4.908977882220462e+17,"[-6.29442, 31.1049, 2.61718]","[-13.2315, 69.8996, 10.0428]","[-13.5853, 72.0218, 10.4477]","[-19.9527, 114.157, 18.6628]","[-26.365, 169.894, 29.4277]","[-33.8104, 359.227, 65.2]","[-24.5999, 495.804, 91.6]","[2.91702, 658.059, 121.6]","[48.2336, 819.695, 151.6]","[49.2871, 822.495, 157.4]","[128.172, 1010.15, 189.8]",,,,,,,,
4954,4.955079717578342e+16,"[-7.88499, 30.5487, 55.7604]","[-15.5581, 71.6521, 138.12]","[-20.1819, 114.603, 222.991]","[-21.2443, 169.529, 330.765]","[-21.1903, 171.501, 334.641]","[-12.7375, 257.163, 504.0]","[14.4535, 359.117, 710.8]","[82.0667, 494.485, 1007.32]","[147.857, 578.856, 1218.5]","[376.708, 737.436, 1797.5]","[536.261, 800.47, 2155.5]",,,,,,,,
4955,4507654076497920.0,"[-6.52859, 31.023, 46.1119]","[-14.4904, 70.1034, 102.147]","[-14.8632, 71.9746, 104.828]","[-22.9257, 113.168, 163.822]","[-33.2726, 168.267, 242.569]","[-33.6371, 170.289, 245.453]","[-48.0407, 252.414, 362.4]","[-48.5418, 255.348, 366.4]","[-64.1402, 353.36, 506.0]","[-83.1747, 492.009, 701.8]","[-101.085, 654.049, 930.6]","[-100.541, 648.0, 922.2]","[-117.544, 858.551, 1217.5]","[-117.571, 861.256, 1225.5]","[-116.719, 852.816, 1214.5]",,,,
4956,8.151572362706289e+17,"[-11.757, 29.195, 24.8156]","[-12.554, 30.9414, 25.4729]","[-30.7932, 65.4908, 39.0635]","[-56.5431, 101.777, 54.1201]","[-96.2876, 141.997, 73.886]","[-97.8814, 143.29, 74.6053]","[-177.127, 190.809, 106.0]","[-286.198, 213.864, 143.714]",,,,,,,,,,,
4957,1.621344656681861e+17,"[-10.2466, 29.723, 56.3296]","[-24.9353, 67.3, 131.174]","[-43.3405, 108.766, 215.368]","[-68.3012, 157.415, 317.456]","[-115.882, 234.624, 488.3]","[-175.998, 312.81, 674.4]","[-279.277, 415.685, 951.9]","[-389.774, 497.857, 1215.5]","[-516.434, 565.402, 1494.5]","[-666.086, 623.94, 1802.5]","[-657.16, 616.855, 1797.5]","[-666.712, 622.959, 1805.5]",,,,,,,
4958,9.457662296693146e+16,"[-11.0351, 29.4473, 25.1542]","[-11.8525, 31.568, 27.5075]","[-26.0001, 66.26, 66.231]","[-44.45, 108.066, 113.386]","[-68.2381, 157.453, 169.955]","[-111.009, 235.831, 261.6]","[-162.97, 317.638, 361.6]","[-164.672, 320.171, 364.6]","[-251.153, 434.652, 512.4]","[-247.103, 429.817, 506.0]","[-361.889, 553.348, 679.6]","[-485.944, 659.555, 851.0]","[-661.825, 774.939, 1067.8]",,,,,,
4959,4.503613371265843e+16,"[-9.38519, 30.0242, 43.0161]","[-20.0582, 69.5635, 86.3682]","[-29.7592, 113.27, 133.884]","[-39.0872, 167.568, 192.36]","[-47.3898, 252.47, 282.4]","[-46.9256, 356.642, 393.4]","[-27.2735, 495.99, 543.8]","[24.6504, 660.664, 727.6]","[22.3365, 655.124, 721.6]","[104.211, 812.255, 910.8]",,,,,,,,,
4960,1.486345244633989e+17,"[-9.34024, 30.0399, 64.7237]","[-25.094, 67.2264, 133.567]","[-44.5368, 107.426, 209.766]","[-44.7671, 107.866, 210.608]","[-71.0939, 155.73, 303.733]","[-120.43, 229.812, 455.2]","[-188.601, 311.303, 637.2]","[-292.426, 405.69, 876.5]","[-459.031, 509.715, 1215.5]","[-460.298, 510.135, 1218.5]","[-612.698, 572.915, 1497.5]","[-775.508, 605.658, 1805.5]",,,,,,,
4961,6.440161211035156e+17,"[-5.00168, 31.5569, 3.45476]","[-15.7481, 71.0181, 8.7099]","[-32.7926, 111.287, 14.5314]","[-61.5033, 159.366, 22.3985]","[-62.6048, 160.851, 22.6531]","[10.6306, -64.6667, 1297.5]","[-128.352, 226.464, 35.4]","[-232.424, 275.084, 51.0]","[-228.483, 274.117, 49.6]","[-422.512, 260.778, 80.8]","[-114.53, -264.358, 1215.5]","[-107.456, -258.956, 1218.5]",,,,,,,
4962,2.2518238655021056e+17,"[-7.22135, 30.7808, 50.3113]","[-12.0949, 70.685, 120.534]","[-11.2429, 114.675, 196.103]","[-0.716616, 171.649, 296.993]","[37.6109, 256.718, 459.4]","[39.5073, 259.817, 465.8]","[119.093, 345.59, 669.4]","[113.347, 341.277, 656.8]","[295.635, 406.661, 1004.73]","[408.397, 388.937, 1215.5]","[531.507, 315.88, 1495.5]",,,,,,,,
4963,4.956351027897958e+16,"[-2.37185, 32.4763, 39.7442]","[-1.87307, 73.1667, 97.1929]","[2.85089, 115.209, 157.1]","[16.0502, 171.822, 239.311]","[51.7341, 258.055, 370.6]","[108.07, 340.437, 510.8]","[230.406, 442.324, 736.48]","[433.784, 503.479, 1046.54]","[426.087, 502.982, 1035.06]","[717.305, 435.558, 1497.5]",,,,,,,,,
4964,2.5220377815600333e+17,"[-8.71639, 30.2581, 22.0771]","[-17.9572, 69.9928, 62.3642]","[-25.2018, 112.932, 105.343]","[-30.7986, 168.517, 160.291]","[-30.5812, 261.414, 252.8]","[-17.6154, 357.702, 350.0]","[25.3311, 500.353, 498.4]","[23.167, 494.999, 492.8]","[109.656, 651.234, 668.8]","[236.93, 785.979, 851.0]",,,,,,,,,
4965,4.3235154282204365e+17,"[-6.33789, 31.0897, 8.00302]","[-14.7536, 69.53, 17.6791]","[-15.1622, 71.29, 18.1238]","[-24.921, 112.504, 28.5273]","[-39.1739, 167.533, 42.4324]","[-63.5836, 251.08, 64.0]","[-95.1703, 345.024, 88.0]","[-146.48, 474.825, 121.6]","[-218.835, 627.456, 163.4]","[-215.977, 621.961, 162.2]","[-295.535, 763.631, 200.6]","[-412.724, 938.342, 254.6]","[-408.758, 932.86, 254.6]",,,,,,
4966,2.522100316283863e+17,"[-6.17419, 31.1469, 5.81324]","[-13.085, 69.9351, 24.4983]","[-13.4407, 72.0889, 25.5313]","[-19.8597, 114.188, 45.7246]","[-26.8835, 170.252, 72.5078]","[-34.4154, 258.715, 114.4]","[-37.8017, 362.582, 163.4]","[-37.7272, 356.81, 161.0]","[-32.5826, 499.333, 228.2]","[-13.167, 660.49, 304.0]","[22.0046, 821.129, 385.0]","[87.7263, 1017.56, 477.2]","[85.4287, 1011.74, 477.2]",,,,,,
4967,3.4677902673340006e+17,"[-5.10149, 31.522, 35.7833]","[-10.7365, 71.0148, 84.7463]","[-16.2104, 115.925, 140.315]","[-16.1576, 115.42, 139.682]","[-21.4493, 169.483, 206.495]","[-21.6056, 171.372, 208.83]","[-21.6468, 171.878, 209.458]","[-26.9545, 258.181, 315.6]","[-28.6423, 361.72, 442.6]","[-22.4746, 504.897, 618.6]","[-22.9393, 498.662, 611.0]","[-4.39989, 662.165, 812.6]","[71.3642, 992.885, 1225.5]","[70.2, 983.6, 1222.5]",,,,,
4968,5.494421781961769e+17,"[-8.80571, 30.2268, 24.6457]","[-17.0942, 70.3933, 60.4774]","[-21.6584, 114.112, 98.7814]","[-21.3691, 169.501, 145.743]","[-21.2189, 171.492, 147.43]","[-2.79058, 266.115, 228.2]","[-4.8869, 259.575, 222.2]","[40.8563, 359.759, 314.4]","[37.5149, 354.295, 309.6]","[152.174, 479.08, 452.2]","[366.124, 555.376, 645.8]","[357.394, 554.635, 637.95]","[701.61, 418.851, 975.6]","[720.925, 394.811, 1005.95]","[708.044, 411.244, 992.2]","[794.106, 198.639, 1214.5]",,,
4969,4.773920745812132e+17,"[-8.33206, 30.3924, 40.5837]","[-19.7951, 69.6856, 90.6356]","[-32.8012, 111.283, 143.955]","[-51.064, 165.12, 213.382]","[-82.9524, 249.417, 322.8]","[-80.5289, 243.377, 315.0]","[-121.421, 338.171, 440.8]","[-184.691, 464.438, 612.6]","[-267.319, 603.596, 809.4]","[-361.618, 739.057, 1013.8]","[-472.028, 874.807, 1222.5]",,,,,,,,
4970,3.1074919892228506e+17,"[-14.0697, 28.3864, 3.40643]","[-14.4511, 29.2469, 3.76684]","[-30.3758, 65.7957, 19.4058]","[-45.8293, 106.61, 36.6099]","[-62.6251, 160.839, 58.8029]","[-80.88, 249.595, 94.0]","[-79.9465, 243.521, 91.6]","[-88.7851, 345.862, 132.4]","[-77.3163, 495.04, 190.1]","[-29.5362, 659.254, 257.0]","[-30.7461, 656.383, 255.6]","[59.2203, 817.14, 325.2]",,,,,,,
4971,4507860234928128.0,"[-11.8423, 29.1651, 57.3522]","[-12.5511, 30.944, 60.7497]","[-26.8182, 66.4262, 128.536]","[-27.6177, 68.4235, 132.353]","[-43.3988, 108.144, 208.076]","[-63.7948, 160.133, 306.998]","[-95.5773, 242.707, 463.6]","[-130.584, 335.903, 640.2]","[-178.992, 469.17, 891.0]","[-176.97, 463.369, 880.2]","[-239.788, 643.831, 1218.5]","[-290.962, 797.602, 1497.5]","[-341.384, 956.282, 1805.5]",,,,,,
4972,2.2067686277749146e+17,"[-13.5977, 28.5514, 42.3606]","[-14.0977, 29.5626, 43.8925]","[-32.9011, 64.5642, 97.7117]","[-55.8108, 102.374, 157.521]","[-88.1704, 148.887, 233.724]","[-144.655, 216.356, 352.2]","[-219.106, 286.502, 490.4]","[-337.45, 368.672, 685.12]","[-490.352, 436.824, 911.52]","[-712.699, 479.89, 1214.5]",,,,,,,,,
4973,7.836448207017083e+17,"[-12.2762, 29.0134, 4.83958]","[-12.9867, 30.5549, 5.24572]","[-30.4405, 65.7484, 14.5948]","[-51.908, 102.774, 24.9449]","[-83.6049, 149.353, 38.69]","[-141.56, 217.664, 61.6]","[-220.106, 285.998, 88.0]","[-349.541, 360.837, 126.4]","[-343.07, 357.972, 125.2]","[-517.445, 408.851, 173.2]","[-709.193, 408.855, 222.2]","[-969.125, 312.38, 299.673]",,,,,,,
4974,9.45766917031936e+16,"[-10.6477, 29.5828, 64.146]","[-14.8815, 28.8625, 59.0793]","[-68.6807, 23.9146, -4.49248]","[-114.136, 26.0288, -57.4394]","[-168.143, 36.5625, -121.824]","[-117.272, 689.544, -1218.5]","[-250.447, 70.4754, -227.8]","[-331.108, 137.362, -352.08]","[-405.91, 287.809, -552.8]","[-331.311, 573.088, -912.462]","[-339.624, 562.878, -896.72]",,,,,,,,
4975,1.306160715047895e+17,"[-3.84349, 31.9618, 20.2401]","[-10.1355, 70.6512, 38.1111]","[-19.6286, 114.265, 58.2891]","[-34.8018, 167.792, 83.4242]","[-35.3814, 169.589, 84.2756]","[-66.0545, 250.868, 124.0]","[-114.839, 345.434, 171.8]","[-197.82, 461.047, 236.6]","[-318.511, 577.656, 313.2]","[-469.757, 674.856, 395.8]","[-694.013, 750.622, 498.8]",,,,,,,,
4976,7.476011802757693e+17,"[-6.82946, 30.9178, 40.6276]","[-18.6723, 70.2067, 89.3222]","[-34.3393, 110.555, 140.977]","[-59.1173, 160.555, 207.065]","[-60.3636, 162.781, 210.092]","[-110.562, 235.941, 315.3]","[-187.716, 311.631, 442.36]","[-321.632, 389.945, 622.2]","[-314.518, 387.067, 613.56]","[-505.782, 427.417, 843.65]","[-799.479, 344.955, 1217.5]","[-810.192, 344.113, 1225.5]",,,,,,,
4977,6.485193771335025e+17,"[-5.81896, 31.2711, 19.2537]","[-10.9106, 70.463, 37.9446]","[-13.6711, 114.181, 58.6427]","[-13.7379, 116.226, 59.6049]","[-12.9762, 171.89, 85.6299]","[-1.58444, 262.789, 128.8]","[-2.81622, 256.453, 125.2]","[25.7022, 359.795, 175.4]","[91.0611, 491.593, 242.6]","[204.238, 625.239, 321.12]","[364.768, 733.958, 406.6]","[631.342, 802.399, 534.286]","[623.326, 801.847, 531.2]",,,,,,
4978,7.070667907646095e+17,"[-10.0025, 29.8084, 58.7482]","[-20.7396, 68.7015, 141.469]","[-30.0561, 113.13, 234.032]","[-37.5518, 168.184, 346.928]","[-40.2139, 259.13, 533.2]","[-40.4287, 253.067, 521.0]","[-29.0316, 358.777, 738.4]","[12.1126, 499.669, 1040.5]","[49.0407, 578.827, 1218.5]","[223.597, 798.504, 1794.5]","[357.757, 905.057, 2155.5]",,,,,,,,
4979,4524902665158656.0,"[-6.87865, 30.9006, 60.4192]","[-15.8377, 71.5223, 138.227]","[-24.9089, 113.03, 217.706]","[-36.8997, 168.446, 323.748]","[-54.6963, 251.843, 483.2]","[-75.8449, 353.146, 676.8]","[-102.898, 485.522, 929.4]","[-132.964, 637.245, 1218.5]","[-132.62, 635.738, 1215.5]","[-160.45, 780.495, 1494.5]","[-191.261, 944.922, 1802.5]",,,,,,,,
4980,7.476072275897221e+17,"[-4.75607, 31.6427, 5.55153]","[-11.1484, 70.4053, 8.25312]","[-19.034, 114.463, 11.3091]","[-29.7694, 168.837, 15.0594]","[-49.1794, 255.293, 21.0]","[-116.282, 487.271, 37.8]","[-172.785, 640.415, 48.6]","[-235.41, 784.385, 65.2]","[-329.832, 966.86, 76.0]",,,,,,,,,,
4981,4.954032432752886e+17,"[-21.6616, 22.8065, 44.168]","[-23.1226, 24.4389, 47.2917]","[-47.9473, 53.5531, 101.93]","[-74.2228, 88.1679, 164.73]","[-104.859, 136.325, 247.477]","[-145.166, 219.36, 381.0]","[-173.347, 313.792, 524.6]","[-187.551, 460.636, 737.92]","[-160.602, 641.593, 1000.6]","[-102.923, 781.341, 1217.5]","[-104.046, 781.11, 1214.5]","[17.82, 942.0, 1502.5]",,,,,,,
4982,3.062472485623562e+17,"[-17.8862, 26.1787, 12.5832]","[-38.969, 59.5187, 38.9743]","[-40.0893, 61.3662, 40.4211]","[-61.1253, 98.0434, 68.7022]","[-61.3555, 98.4945, 69.0718]","[-86.3431, 147.994, 106.244]","[-87.164, 149.742, 107.539]","[-123.067, 235.901, 170.6]","[-120.836, 229.64, 165.8]","[-152.522, 330.471, 237.8]","[-178.558, 469.245, 333.6]","[-177.822, 463.149, 330.0]","[-184.809, 639.252, 449.8]","[-185.12, 632.827, 445.3]","[-163.464, 804.318, 563.6]","[-162.811, 807.308, 569.4]","[-96.204, 1012.65, 713.44]",,
4983,2.0266452585231155e+17,"[-20.8569, 23.5252, 21.2924]","[-48.1826, 52.5659, 60.7329]","[-80.5739, 84.3623, 105.561]","[-122.116, 121.4, 160.61]","[-191.991, 175.77, 248.6]","[-276.98, 230.882, 348.9]","[-401.026, 293.008, 486.4]","[-566.486, 348.738, 659.4]","[-559.857, 347.062, 652.2]","[-733.186, 377.124, 829.4]","[-953.056, 375.47, 1046.2]",,,,,,,,
4984,5.855222399447859e+16,"[-20.2116, 24.1016, 68.8108]","[-20.548, 24.465, 69.9202]","[-48.1, 52.6557, 157.15]","[-82.6181, 81.6475, 256.032]","[-130.769, 113.323, 381.821]","[-208.447, 149.272, 568.1]","[-211.448, 150.314, 575.0]","[-317.549, 173.359, 810.68]","[-503.967, 154.348, 1221.5]","[-618.881, 103.164, 1498.5]","[-813.691, -86.4029, 2147.5]","[-876.098, -212.509, 2552.5]","[-876.585, -210.457, 2544.5]",,,,,,
4985,4.9089345889501184e+17,"[-18.8731, 25.2972, 11.607]","[-43.5195, 57.6363, 30.9216]","[-70.391, 92.1496, 51.7694]","[-105.338, 135.847, 78.4833]","[-159.775, 201.612, 119.2]","[-226.7, 278.829, 168.2]","[-321.688, 382.421, 235.4]",,,,,,,,,,,,
4986,3.738046102272737e+17,"[-14.9767, 28.7775, 21.2276]","[-32.804, 64.022, 47.6332]","[-52.0556, 103.267, 76.8384]","[-76.5688, 155.022, 115.108]","[-113.8, 238.196, 175.8]","[-152.095, 330.577, 242.6]","[-199.859, 457.457, 333.6]","[-251.281, 614.081, 444.6]","[-294.109, 767.528, 552.8]","[-292.523, 761.321, 542.0]","[-337.231, 958.992, 683.2]",,,,,,,,
4987,5.314281232840786e+17,"[-20.3806, 23.9507, 60.4036]","[-47.7191, 53.8012, 138.93]","[-79.5913, 85.6672, 226.845]","[-121.159, 122.726, 335.449]","[-189.287, 174.188, 501.2]","[-279.167, 229.071, 706.3]","[-410.802, 286.933, 988.3]","[-522.51, 318.718, 1218.5]","[-802.849, 338.12, 1797.5]","[-811.929, 340.422, 1805.5]",,,,,,,,,
4988,9008848522182656.0,"[-23.4888, 21.1744, 8.6536]","[-24.3351, 21.9227, 9.10904]","[-54.4348, 47.206, 25.077]","[-89.5538, 74.0858, 43.0744]","[-135.085, 105.244, 65.5986]","[-209.474, 148.053, 100.4]","[-307.585, 191.68, 144.1]","[-301.519, 189.363, 140.8]","[-442.847, 230.173, 200.6]","[-611.463, 248.449, 268.8]","[-783.942, 234.285, 336.0]","[-1005.07, 166.248, 428.2]",,,,,,,
4989,7.926405438038344e+17,"[-22.1338, 22.3847, 45.2805]","[-23.4273, 23.8066, 48.2209]","[-48.1501, 53.3326, 106.898]","[-72.6371, 89.8157, 172.879]","[-97.8983, 140.629, 258.818]",,,,,,,,,,,,,,
4990,6.8905149890193e+17,"[-23.1905, 21.4409, 60.7039]","[-24.1655, 22.2746, 63.1756]","[-55.9765, 45.6273, 140.783]","[-55.5592, 45.3607, 139.894]","[-94.2612, 66.9391, 227.632]","[-96.2015, 67.8255, 231.71]","[-148.232, 87.1333, 342.106]","[-239.179, 98.3329, 524.0]","[-347.529, 77.9733, 740.2]","[-525.89, -72.4739, 1221.5]","[-570.346, -197.941, 1495.5]",,,,,,,,
