,particle_id,hit num1,hit num2,hit num3,hit num4,hit num5,hit num6,hit num7,hit num8,hit num9,hit num10,hit num11,hit num12,hit num13,hit num14,hit num15,hit num16,hit num17,hit num18,hit num19
5990,3.963263879353467e+17,"[9.50758, 30.953, 10.3839]","[23.9348, 68.1765, 18.7502]","[42.7513, 106.934, 28.1044]","[72.1037, 154.834, 40.0247]","[73.2052, 156.423, 40.4441]","[130.315, 224.407, 60.4]","[210.787, 289.165, 83.8]","[354.181, 352.877, 120.4]","[552.486, 363.113, 165.8]","[776.258, 264.474, 222.2]","[945.99, -271.537, 1225.5]",,,,,,,,
5991,7.025743236924703e+17,"[8.55508, 31.0068, 20.437]","[20.6672, 68.6855, 52.1742]","[36.4596, 110.68, 88.353]","[59.4414, 162.483, 134.096]","[102.37, 240.209, 205.8]","[161.382, 323.007, 288.0]","[263.008, 428.217, 405.4]","[400.21, 526.757, 539.6]","[394.825, 523.652, 534.56]","[559.381, 598.904, 683.2]","[792.313, 645.057, 872.6]",,,,,,,,
5992,7.746220221257482e+17,"[-1.8362, 31.5929, 43.2416]","[-1.86811, 32.6525, 44.7967]","[-2.7977, 72.9422, 104.08]","[-2.03904, 116.544, 168.148]","[1.68821, 172.488, 250.388]","[13.3388, 262.364, 382.6]","[33.456, 355.144, 520.8]","[78.1024, 492.643, 732.8]","[150.719, 642.754, 977.4]","[152.208, 645.347, 981.7]","[241.446, 781.462, 1214.5]","[372.108, 921.746, 1505.5]",,,,,,,
5993,6.800437498913751e+17,"[10.1762, 30.9153, 50.9074]","[21.7945, 69.011, 124.921]","[33.2379, 110.705, 205.226]","[46.2448, 164.412, 308.276]","[46.6467, 166.194, 311.681]","[62.7826, 250.368, 471.8]","[75.8544, 351.351, 661.8]","[83.1036, 491.035, 923.2]","[77.1697, 647.297, 1215.5]","[59.4175, 794.615, 1494.5]","[27.48, 952.4, 1802.5]",,,,,,,,
5994,2.1167110663176192e+17,"[2.12756, 31.3693, 62.4445]","[-0.654576, 71.5783, 138.922]","[-0.871324, 72.9004, 141.455]","[-10.5892, 115.313, 222.982]","[-33.3882, 167.713, 329.112]","[-34.3756, 169.459, 332.818]","[-93.2773, 240.221, 505.2]",,,,,,,,,,,,
5995,7.971468234907976e+17,"[2.00769, 31.3761, 39.4567]","[-0.454751, 71.5867, 85.7985]","[-0.708895, 73.4493, 87.9664]","[-9.70718, 115.492, 138.518]","[-31.2432, 168.379, 206.204]","[-86.2133, 241.97, 314.16]","[-195.24, 308.842, 465.4]","[-402.633, 300.333, 716.14]","[-567.559, -47.855, 1218.5]","[-442.988, -230.891, 1504.5]",,,,,,,,,
5996,1.846686816015483e+17,"[-1.38692, 31.5676, 10.9469]","[-1.42336, 32.808, 11.4158]","[-1.82157, 72.6697, 26.408]","[-0.67868, 114.927, 42.3391]","[-0.58568, 116.84, 43.0583]","[3.55581, 172.251, 63.9253]","[15.6358, 258.784, 96.4]","[38.9188, 360.398, 136.0]","[37.2408, 354.353, 133.6]","[85.9584, 493.233, 189.8]","[162.963, 640.845, 252.2]","[263.93, 776.512, 314.4]","[426.848, 928.586, 406.6]",,,,,,
5997,8.556925191349862e+17,"[5.45046, 31.1819, 2.47371]","[9.11842, 71.4918, 4.8746]","[8.76182, 115.68, 7.01562]","[1.14559, 171.911, 9.54688]","[-83.151, 349.593, 18.6]","[-217.766, 455.895, 27.0]","[-456.266, 481.758, 40.2]","[-731.373, 227.231, 1214.5]",,,,,,,,,,,
5998,5.2693228895757926e+17,"[9.45956, 30.9557, 53.987]","[22.8691, 68.8436, 120.092]","[39.7056, 109.647, 192.502]","[63.7214, 158.975, 282.334]","[109.551, 235.877, 429.4]",,,,,,,,,,,,,,
5999,4.053789420447334e+16,"[1.00237, 31.4328, 26.0112]","[1.0317, 33.6663, 27.902]","[0.990421, 71.1516, 59.8559]","[0.948584, 73.3422, 61.7276]","[-0.50021, 115.438, 97.8641]","[-0.608873, 117.34, 99.5046]","[-4.99549, 171.046, 145.785]","[-18.3325, 260.538, 223.4]","[-41.7951, 359.979, 309.9]","[-40.0642, 353.801, 304.8]","[-89.6555, 494.903, 432.4]","[-164.862, 641.181, 573.0]","[-260.173, 774.066, 715.6]","[-414.466, 928.104, 900.0]",,,,,
6000,7.4760179875106e+17,"[8.85742, 30.9897, 6.65284]","[22.2469, 68.4394, 23.1434]","[39.6903, 107.824, 41.1037]","[40.5196, 109.514, 41.8918]","[67.4862, 157.962, 65.116]","[121.839, 231.543, 103.6]","[118.097, 227.259, 101.2]","[196.648, 302.796, 145.6]","[192.25, 299.302, 143.2]","[328.575, 380.144, 209.0]","[504.471, 421.384, 283.8]","[720.936, 394.78, 374.2]","[1001.16, 182.102, 531.2]",,,,,,
6001,2.342154243282043e+17,"[2.91222, 31.3251, 37.1246]","[9.791, 72.0155, 78.4785]","[20.8664, 114.349, 122.498]","[39.8616, 166.886, 178.655]","[84.0153, 247.814, 271.2]","[80.7951, 243.056, 265.2]","[150.183, 326.84, 374.2]","[272.319, 416.227, 526.4]","[463.024, 472.02, 725.2]","[456.047, 471.331, 718.0]","[691.358, 443.114, 954.0]","[683.053, 446.092, 954.0]","[902.708, 303.78, 1222.5]",,,,,,
6002,8.10675351997907e+17,"[6.76347, 31.1078, 6.22268]","[17.7141, 69.1455, 17.3178]","[33.3928, 110.68, 30.04]","[58.9975, 162.062, 46.5124]","[107.65, 233.56, 71.2]","[180.702, 308.17, 98.8]","[316.407, 390.087, 141.4]","[310.254, 387.542, 139.6]","[504.467, 426.99, 193.229]","[737.05, 368.219, 254.6]","[729.046, 372.383, 254.6]","[733.348, 370.2, 260.4]",,,,,,,
6003,8.106706103540122e+16,"[-1.38692, 31.5676, 40.7561]","[-1.50111, 32.7808, 42.8663]","[-6.96479, 71.9305, 111.47]","[-17.5845, 114.946, 187.584]","[-38.1927, 167.927, 284.532]","[-85.9286, 245.096, 438.7]","[-312.797, 391.338, 919.65]","[-475.089, 399.965, 1215.5]","[-730.71, 261.539, 1794.5]","[-808.34, 127.081, 2147.5]",,,,,,,,,
6004,6.035017976795628e+17,"[-1.68644, 31.5845, 15.4131]","[-1.74991, 32.6938, 15.7189]","[-11.9769, 114.526, 39.0979]","[-24.4927, 170.476, 55.4988]","[-51.1493, 252.147, 79.6]","[-95.2893, 345.008, 109.6]","[-181.001, 468.82, 151.6]","[-176.505, 463.489, 149.2]","[-306.519, 585.085, 199.4]","[-467.005, 676.193, 254.6]","[-708.951, 732.236, 325.2]",,,,,,,,
6005,6.169972721183621e+17,"[8.92984, 30.9856, 42.2011]","[19.0105, 69.4446, 84.6325]","[28.948, 111.908, 131.21]","[39.9605, 166.876, 191.187]","[52.9734, 254.35, 286.4]","[61.3419, 356.133, 395.8]",,,,,,,,,,,,,
6006,5.5394742709098906e+17,"[-0.188821, 31.5, 33.6622]","[-0.234629, 33.2236, 35.8057]","[-2.70385, 72.965, 85.3033]","[-8.07117, 115.824, 139.318]","[-18.7898, 170.079, 208.267]","[-44.6, 252.709, 316.4]","[-90.9839, 348.565, 448.9]","[-178.03, 466.159, 633.0]","[-315.07, 582.033, 860.6]","[-576.136, 681.513, 1225.5]","[-570.842, 683.68, 1214.5]","[-574.169, 681.722, 1222.5]",,,,,,,
6007,6.935555795656376e+17,"[2.83295, 31.3295, 69.4164]","[2.88494, 31.8225, 70.3753]","[8.31312, 71.4581, 148.505]","[16.0646, 114.548, 234.28]","[29.2698, 169.49, 345.125]","[56.5314, 252.906, 517.2]","[97.104, 345.472, 716.0]","[170.983, 469.473, 999.4]","[238.627, 556.014, 1215.5]","[458.27, 752.16, 1794.5]","[459.399, 751.202, 1802.5]",,,,,,,,
6008,7.971552072669594e+17,"[9.57097, 30.9494, 50.8013]","[30.2243, 65.1222, 85.1519]","[56.5796, 101.006, 123.762]","[96.0842, 143.226, 173.736]","[170.767, 197.765, 253.4]","[267.483, 238.626, 343.2]","[430.834, 251.494, 484.4]","[634.446, 171.735, 674.933]","[284.014, -540.58, 1795.5]","[55.6849, -337.216, 2148.5]","[805.411, -175.494, 1031.8]","[805.321, -156.707, 1013.8]","[754.618, -365.38, 1217.5]","[554.153, -545.034, 1497.5]",,,,,
6009,4512601878822912.0,"[2.30036, 31.3596, 67.8666]","[3.76208, 71.2676, 142.109]","[3.57357, 115.763, 224.571]","[0.273789, 171.789, 328.492]",,,,,,,,,,,,,,,
6010,5.4044212576701645e+17,"[2.16298, 31.3673, 59.5851]","[3.83767, 71.7663, 130.467]","[4.29566, 115.324, 206.901]","[2.70153, 172.131, 306.709]","[-4.80711, 259.569, 460.6]","[-21.5271, 361.05, 640.6]","[-57.7598, 498.111, 889.8]","[-125.795, 669.97, 1218.5]","[-199.668, 804.505, 1494.5]","[-297.119, 949.954, 1802.5]",,,,,,,,,
6011,5.4494895520979354e+17,"[5.80968, 31.1616, 23.9503]","[13.9075, 69.7384, 60.5434]","[14.3538, 71.7109, 62.4185]","[24.8148, 114.187, 102.885]","[39.7852, 166.894, 153.311]","[68.4864, 251.254, 235.4]","[105.925, 341.421, 326.4]","[172.432, 468.733, 459.0]","[266.51, 607.5, 613.8]","[374.783, 731.237, 769.6]","[370.334, 726.609, 758.8]","[532.465, 869.859, 954.0]",,,,,,,
6012,1.3060810004548813e+17,"[-0.138901, 31.4972, 17.1589]","[-0.115942, 33.2651, 17.7068]","[1.54372, 71.1748, 29.4962]","[5.68753, 115.435, 43.5729]","[14.4416, 171.23, 61.2512]","[35.7781, 254.099, 88.0]","[72.4266, 349.357, 119.2]","[149.075, 480.663, 167.0]","[264.002, 609.147, 221.0]","[259.473, 605.097, 219.8]","[409.878, 712.861, 282.0]","[403.69, 709.379, 282.0]","[636.82, 796.385, 357.6]","[640.125, 797.161, 363.4]",,,,,
6013,1.306158653463593e+17,"[0.410226, 31.4662, 29.8194]","[0.412777, 33.4499, 31.2358]","[0.0198653, 71.111, 58.2163]","[-0.0257033, 73.1057, 59.6455]","[-1.69291, 117.12, 91.2054]","[-5.47252, 171.479, 130.132]","[-15.8588, 260.36, 194.6]","[-33.452, 359.193, 266.4]","[-67.6302, 495.148, 367.4]","[-121.409, 647.274, 483.2]","[-192.285, 798.758, 601.8]","[-298.971, 971.841, 748.0]",,,,,,,
6014,8.106666933438382e+17,"[8.44564, 31.0129, 17.289]","[20.1292, 68.7693, 41.6814]","[34.564, 110.488, 68.8781]","[34.7342, 110.962, 69.1859]","[55.2999, 163.247, 103.842]","[93.8635, 245.339, 159.8]","[143.298, 330.992, 219.8]","[226.401, 445.264, 306.0]","[342.65, 567.165, 409.0]","[470.547, 668.051, 509.6]","[667.858, 775.592, 645.0]",,,,,,,,
6015,7.611130786695086e+17,"[2.6658, 31.339, 12.988]","[7.77147, 71.4354, 26.6056]","[15.3349, 114.082, 41.1871]","[28.7209, 169.501, 60.746]","[56.9638, 252.73, 90.4]","[99.7818, 344.243, 125.2]","[183.763, 469.272, 176.0]","[180.138, 464.797, 174.2]","[304.139, 589.389, 233.0]","[451.97, 685.432, 292.8]","[679.148, 762.117, 374.2]",,,,,,,,
6016,6.575295313257431e+17,"[5.67667, 31.1691, 9.82522]","[14.1481, 69.701, 18.5015]","[14.6369, 71.7227, 18.9611]","[25.9534, 113.644, 28.523]","[43.0111, 166.565, 40.9994]","[74.5315, 245.599, 60.4]","[123.243, 339.624, 83.2]","[120.392, 334.778, 82.0]","[202.196, 454.415, 114.4]","[317.928, 575.357, 151.6]","[461.906, 680.198, 189.8]","[670.71, 772.189, 243.8]",,,,,,,
6017,9007611571601408.0,"[5.52531, 31.1777, 65.057]","[11.4997, 71.5914, 143.741]","[16.3944, 114.534, 227.144]","[20.4153, 169.677, 333.778]","[20.5064, 171.591, 337.48]","[21.285, 257.47, 503.0]","[14.2708, 359.155, 699.6]","[-10.0359, 500.017, 975.3]","[-10.7676, 503.127, 981.4]","[-43.7576, 619.158, 1215.5]","[-96.212, 750.514, 1497.5]","[-95.5467, 750.99, 1494.5]","[-167.02, 886.457, 1805.5]","[-164.792, 885.669, 1794.5]","[-166.154, 886.944, 1802.5]",,,,
6018,4.458573251823534e+17,"[8.23285, 31.0249, 2.25948]","[19.4384, 68.8769, 7.91165]","[33.6592, 110.636, 14.1678]","[54.0893, 162.966, 22.1715]","[92.8017, 245.979, 35.4]","[141.62, 332.004, 49.8]","[140.061, 329.481, 49.6]","[223.37, 447.49, 70.0]","[336.132, 568.811, 94.0]","[464.895, 673.339, 119.2]","[651.243, 780.549, 151.6]",,,,,,,,
6019,7.20578895316779e+17,"[9.26306, 30.9668, 59.2965]","[19.6824, 69.34, 121.356]","[29.6853, 111.286, 188.676]","[41.0573, 167.262, 277.938]","[54.7732, 256.821, 419.8]","[63.71, 355.352, 575.0]","[64.9955, 499.974, 802.7]","[50.6463, 658.114, 1052.8]","[32.9876, 754.658, 1214.5]","[-12.6, 931.6, 1502.5]",,,,,,,,,
6020,7.61120362950824e+17,"[-1.11075, 31.552, 26.2051]",,,,,,,,,,,,,,,,,,
6021,2.1617614936814387e+17,"[6.49901, 31.1227, 14.7926]","[12.9968, 69.8803, 24.4559]","[13.2547, 71.6649, 24.8911]","[18.2103, 113.964, 35.4641]","[21.8358, 169.647, 49.4268]","[21.8992, 171.674, 49.9378]","[20.0383, 257.76, 71.2]","[3.72546, 361.36, 96.4]","[-44.7911, 497.209, 132.4]","[-143.203, 643.275, 174.2]",,,,,,,,,
6022,9.009288326833766e+16,"[3.35665, 31.3, 40.9588]","[4.27947, 71.7848, 90.7358]","[1.11438, 115.07, 144.15]","[0.831135, 117.127, 146.706]","[-10.4941, 172.446, 215.981]","[-41.5712, 252.969, 322.4]","[-107.661, 346.376, 465.4]","[-105.244, 343.702, 461.6]","[-239.46, 438.701, 668.8]","[-457.59, 469.944, 955.477]","[-640.76, 400.36, 1214.5]","[-767.621, 249.864, 1494.5]",,,,,,,
6023,7.385925379120169e+17,"[8.58973, 31.0048, 16.9822]","[20.3633, 68.7328, 24.8524]","[35.011, 110.415, 33.6024]","[55.7828, 162.654, 44.5685]","[92.9553, 242.422, 61.6]","[141.191, 328.799, 80.8]","[223.596, 447.324, 110.8]","[333.846, 570.754, 144.4]","[329.582, 566.629, 143.2]","[462.432, 679.706, 179.0]","[645.7, 791.04, 222.2]",,,,,,,,
6024,4.008253833577759e+17,"[1.34011, 31.4137, 22.3302]","[1.51224, 33.8343, 24.5904]","[5.43866, 71.3378, 60.1701]","[13.1744, 114.667, 101.588]","[13.5911, 116.562, 103.407]","[28.3001, 169.51, 154.679]","[62.5688, 253.657, 239.4]","[117.283, 343.218, 338.4]","[113.413, 337.983, 332.4]","[220.63, 449.502, 477.2]","[381.229, 540.845, 652.4]","[588.255, 576.433, 851.0]",,,,,,,
6025,4.908962076740813e+17,"[3.7107, 31.28, 22.6109]","[5.04373, 71.3213, 55.8145]",,,,,,,,,,,,,,,,,
6026,6.845483115914199e+17,"[2.35713, 31.3564, 5.56898]","[5.93584, 71.3586, 16.6109]","[10.7372, 115.838, 28.9241]","[17.9263, 171.437, 44.3387]","[31.3367, 255.132, 67.6]","[51.6837, 356.192, 96.4]","[86.0484, 490.088, 134.8]","[136.099, 645.175, 179.4]","[196.86, 796.738, 222.2]","[284.766, 975.553, 282.0]",,,,,,,,,
6027,3.287683390756618e+17,"[2.78912, 31.332, 28.4783]","[8.76424, 71.477, 69.575]","[8.85673, 71.9764, 70.0958]","[18.2741, 114.456, 114.446]","[34.4479, 167.438, 171.067]","[35.1406, 169.366, 173.162]","[70.0963, 247.399, 260.8]","[130.556, 338.677, 371.8]",,,,,,,,,,,
6028,6.845483803108966e+17,"[-0.787869, 31.5338, 7.21178]","[-0.861969, 33.0042, 7.69034]","[-3.66866, 72.2212, 20.2746]","[-8.86228, 115.158, 34.3343]","[-18.8569, 170.064, 52.6631]","[-43.8313, 259.389, 83.2]","[-41.6642, 252.961, 80.8]","[-80.0203, 347.012, 114.4]","[-158.858, 475.682, 163.4]","[-276.298, 601.003, 221.0]","[-422.278, 700.162, 282.0]","[-659.505, 780.365, 357.6]","[-664.137, 781.081, 363.4]",,,,,,
6029,2.206800238734213e+17,"[0.56877, 31.4573, 35.9619]","[0.641707, 33.53, 37.9737]","[2.5974, 71.7144, 75.2747]","[6.71001, 116.013, 118.813]","[14.5729, 171.238, 173.579]","[32.012, 254.975, 257.2]","[61.232, 353.046, 358.0]","[62.2537, 355.832, 361.0]","[118.218, 484.461, 498.8]","[206.716, 627.325, 664.5]","[318.355, 756.567, 829.4]","[493.585, 896.845, 1057.0]",,,,,,,
6030,1.5762688031116493e+17,"[-1.68644, 31.5845, 9.10438]","[-1.76342, 32.6891, 9.57843]","[-4.39888, 72.044, 26.4943]","[-7.97955, 115.338, 45.1078]","[-13.5525, 171.253, 69.1323]","[-13.6104, 171.747, 69.3481]","[-24.4675, 258.003, 106.8]","[-40.7132, 359.877, 150.8]","[-39.6243, 353.809, 148.0]","[-41.2664, 362.909, 152.6]","[-68.1369, 495.142, 210.2]","[-107.537, 647.756, 278.4]","[-157.587, 804.514, 346.8]","[-232.669, 995.025, 439.0]",,,,,
6031,7.521074599627325e+17,"[3.35456, 31.3001, 7.80312]","[5.62269, 71.3455, 8.59063]","[5.60108, 115.428, 9.49062]","[1.80527, 172.004, 11.1781]","[-13.0261, 260.158, 13.8]","[-42.9663, 356.714, 17.4]","[-110.507, 487.801, 23.4]","[-221.911, 620.636, 29.4]","[-374.922, 728.127, 37.8]",,,,,,,,,,
6032,2.252122795225907e+16,"[4.68513, 31.2251, 3.1698]","[12.7633, 71.6443, 20.1904]","[23.6173, 113.74, 38.0132]","[41.1858, 166.751, 61.2401]",,,,,,,,,,,,,,,
6033,6.93556266760405e+17,"[-0.837789, 31.5366, 60.3001]","[-0.851755, 33.0078, 62.7492]","[-0.914657, 71.5675, 126.808]","[-0.890872, 73.4051, 129.866]","[0.334095, 115.008, 198.98]","[0.422537, 117.044, 202.374]","[3.91113, 172.301, 294.383]","[14.3128, 262.137, 445.0]","[32.3582, 358.404, 607.8]","[71.0185, 498.037, 849.4]","[237.13, 848.824, 1494.5]","[238.042, 847.012, 1502.5]",,,,,,,
6034,8.286744260640768e+17,"[9.87584, 30.9322, 27.2771]","[23.7898, 68.1991, 66.7259]","[40.913, 107.984, 110.073]","[41.7574, 109.813, 112.098]","[66.2455, 158.296, 165.839]","[113.559, 233.46, 253.4]","[176.536, 311.37, 352.4]","[286.01, 412.228, 499.4]","[281.238, 408.5, 493.4]","[433.635, 503.663, 671.1]","[428.041, 500.855, 664.92]","[430.933, 502.285, 667.9]","[597.628, 563.0, 840.2]",,,,,,
6035,3.9182134519896474e+17,"[1.65559, 31.3959, 48.5378]","[1.67574, 33.8915, 52.7277]","[1.40334, 71.6645, 118.32]","[-1.67351, 116.619, 196.587]","[-9.93984, 172.063, 293.393]","[-34.0323, 261.661, 453.7]","[-75.7128, 356.115, 632.52]","[-156.813, 473.027, 880.08]","[-300.932, 597.616, 1215.5]","[-439.635, 664.548, 1497.5]","[-596.095, 703.932, 1802.5]",,,,,,,,
6036,5.404515403353293e+17,"[0.310846, 31.4718, 10.2109]","[0.224421, 33.3841, 10.5804]","[-5.06823, 71.8815, 17.2044]","[-17.11, 115.103, 24.1669]","[-42.0241, 166.389, 34.2653]",,,,,,,,,,,,,,
6037,7.430981304042127e+17,"[8.54604, 31.0073, 7.08083]","[17.6293, 69.1587, 11.4594]","[26.4113, 113.625, 16.4094]","[34.3159, 167.452, 22.3327]","[34.5404, 169.378, 22.5406]","[41.3195, 262.283, 31.8]","[41.1562, 255.893, 31.8]","[38.8894, 363.531, 42.6]","[39.3276, 356.947, 42.6]","[18.3736, 501.986, 56.8]","[19.7657, 495.513, 56.8]","[-29.1523, 656.242, 73.6]","[-108.967, 811.538, 86.8]","[-251.016, 990.628, 108.4]",,,,,
6038,1.081104428737495e+17,"[4.20419, 31.2522, 17.7444]","[2.30746, 71.2068, 36.6629]","[-2.09496, 116.533, 58.2783]","[-10.7072, 172.398, 85.015]","[-31.2235, 258.486, 126.4]","[-65.8025, 356.296, 175.4]","[-132.932, 485.74, 243.8]","[-232.07, 615.329, 320.4]","[-368.851, 736.858, 406.6]","[-567.302, 844.464, 509.6]",,,,,,,,,
6039,6.710608086119219e+17,"[-1.40669, 31.5687, 23.6483]","[-1.44671, 32.7998, 25.0664]","[-1.92096, 72.6456, 70.6447]","[-1.91953, 73.1554, 71.2229]","[-0.70179, 115.422, 119.716]","[-0.605344, 117.341, 121.912]","[3.71001, 172.273, 184.882]","[15.9865, 258.702, 283.8]","[39.7252, 363.255, 406.0]","[38.0877, 357.206, 398.6]","[83.7636, 490.823, 558.8]","[158.616, 639.449, 748.0]","[257.525, 779.931, 943.2]","[253.412, 774.985, 932.4]",,,,,
6040,3.9632439507052134e+17,"[10.123, 30.9183, 5.27187]","[23.1255, 68.3026, 7.01384]","[38.6234, 109.824, 8.94205]","[59.654, 161.941, 11.5156]","[96.227, 243.913, 16.2]","[140.935, 332.418, 19.8]","[214.318, 457.816, 27.0]","[210.963, 452.491, 25.8]","[304.779, 588.91, 34.2]","[405.122, 712.016, 37.8]","[549.778, 858.941, 48.6]","[547.597, 856.904, 54.4]",,,,,,,
6041,1.4862737763781837e+17,"[6.40429, 31.1281, 10.3593]","[16.0524, 69.4043, 26.5275]","[28.9858, 111.4, 44.4844]","[49.3001, 163.849, 67.5371]","[90.2493, 244.054, 103.6]","[146.261, 325.742, 143.2]","[253.772, 436.218, 203.3]","[249.082, 432.292, 201.08]","[397.53, 529.672, 270.0]","[391.613, 526.741, 267.6]","[567.417, 588.584, 336.0]","[834.612, 594.557, 439.0]","[826.945, 595.571, 439.0]",,,,,,
6042,4.4587038188293325e+17,"[6.06146, 31.1474, 20.8798]","[14.472, 69.6505, 49.7263]","[14.9488, 71.7358, 51.2846]","[25.3463, 114.165, 83.2087]","[39.8617, 167.384, 123.576]","[66.6333, 252.007, 188.6]","[101.054, 343.658, 260.4]","[160.474, 474.84, 365.8]","[238.517, 613.667, 481.6]","[336.0, 753.432, 601.8]","[332.073, 748.293, 601.8]","[467.521, 904.571, 748.0]",,,,,,,
6043,6.035137548685148e+17,"[8.29675, 31.0213, 19.326]","[17.0036, 69.2562, 35.0419]","[25.2415, 113.673, 53.0632]","[33.0166, 169.906, 75.7313]","[38.766, 260.118, 112.0]","[38.6222, 253.437, 109.6]","[36.0271, 354.606, 150.4]","[14.0704, 499.373, 209.0]","[-35.1289, 656.772, 276.0]","[-112.927, 811.614, 346.8]","[-250.116, 987.36, 439.0]",,,,,,,,
6044,1.8915407056758374e+17,"[-1.78001, 31.5897, 68.0245]","[-1.812, 32.6721, 70.3365]","[-1.78858, 32.0861, 69.2054]","[-1.83801, 33.1875, 71.4438]","[-3.12123, 72.3541, 155.057]","[-3.42718, 116.768, 249.842]","[-2.11221, 171.952, 367.738]","[3.90891, 261.511, 559.4]","[3.43445, 256.005, 547.6]","[4.22221, 264.484, 566.4]","[15.9935, 358.795, 768.8]","[16.4228, 361.736, 774.8]","[43.3299, 499.175, 1074.6]","[59.6635, 562.593, 1215.5]","[60.0309, 563.831, 1218.5]","[98.2787, 686.478, 1495.5]","[147.706, 814.841, 1797.5]","[216.397, 970.68, 2152.5]",
6045,3.738031671182623e+17,"[-3.35875, 32.1313, 9.77137]","[-5.76027, 71.7134, 24.233]","[-6.17972, 115.703, 40.5362]","[-3.30833, 171.284, 61.0528]","[9.5581, 260.197, 94.0]","[37.3231, 360.924, 132.4]","[35.1657, 354.787, 130.0]","[95.288, 490.233, 185.0]",,,,,,,,,,,
6046,8.55687365174231e+16,"[-6.70925, 30.9598, 55.5375]","[-14.477, 70.1067, 124.936]","[-14.8327, 71.9888, 128.269]","[-22.2091, 113.407, 201.341]","[-30.741, 168.535, 298.253]","[-41.992, 262.231, 462.4]","[-41.315, 255.968, 451.4]","[-49.3252, 356.598, 625.8]","[-53.2128, 500.768, 874.4]","[-43.8738, 698.06, 1215.5]","[-24.24, 869.2, 1502.5]","[-24.5223, 859.436, 1497.5]",,,,,,,
6047,5.404325050402734e+17,"[-8.1571, 30.4536, 20.8138]","[-17.4915, 70.2089, 41.9665]","[-25.8594, 112.192, 64.113]","[-34.7447, 167.81, 93.3656]","[-35.0052, 169.74, 94.3771]","[-44.0707, 259.406, 140.8]","[-43.617, 252.793, 137.2]","[-46.2857, 356.653, 191.0]","[-36.3715, 496.623, 264.6]","[-5.0327, 659.261, 350.4]","[49.8715, 822.36, 439.0]","[145.318, 1008.32, 542.0]",,,,,,,
6048,6.170021512012104e+17,"[-7.05198, 30.84, 54.24]","[-14.8922, 70.0059, 112.701]","[-15.2246, 71.8069, 115.372]","[-22.1459, 113.428, 177.195]","[-29.2894, 169.504, 259.872]","[-35.6881, 261.78, 395.2]","[-35.0848, 359.347, 537.8]","[-21.209, 501.705, 746.8]","[-22.1392, 495.633, 738.0]","[11.816, 656.714, 978.0]","[12.5938, 659.597, 982.2]","[64.1307, 815.151, 1214.5]","[151.124, 993.292, 1505.5]",,,,,,
6049,7.656166095774024e+17,"[-3.86583, 31.954, 29.0897]","[-10.0601, 70.6695, 53.5048]","[-19.0187, 114.99, 81.621]","[-32.4967, 168.508, 115.983]","[-61.0026, 254.278, 172.6]","[-102.188, 347.094, 235.4]","[-175.662, 469.749, 324.9]","[-172.219, 464.596, 320.8]","[-281.87, 599.393, 429.4]","[-410.894, 711.947, 542.0]","[-601.133, 820.61, 672.4]",,,,,,,,
6050,6.485245998137344e+17,"[-7.37173, 30.7282, 11.8746]","[-18.9798, 69.5182, 28.1674]","[-34.3066, 110.57, 45.8895]","[-58.1722, 161.026, 68.4787]","[-106.621, 236.917, 105.4]","[-174.998, 313.18, 148.0]","[-299.028, 402.131, 211.4]","[-467.215, 462.615, 286.8]","[-675.443, 466.988, 374.2]",,,,,,,,,,
6051,4.954584937345843e+16,"[-10.8674, 29.506, 21.7256]","[-11.6708, 31.7303, 23.5918]","[-24.0178, 67.18, 53.0856]","[-37.7603, 109.483, 88.0107]","[-53.9344, 163.69, 132.362]","[-77.316, 252.878, 204.8]","[-97.193, 344.758, 278.4]","[-119.283, 486.995, 391.8]","[-132.282, 646.895, 518.0]","[-133.248, 808.292, 645.0]","[-116.016, 1016.55, 807.8]",,,,,,,,
6052,6.620332683920671e+17,"[-4.67686, 31.6704, 28.5876]","[-12.2034, 70.1491, 62.7879]","[-23.2427, 113.584, 102.217]","[-40.3123, 167.076, 151.454]","[-77.0237, 252.903, 233.8]","[-123.198, 334.676, 316.0]","[-218.075, 455.815, 451.0]","[-213.413, 450.858, 445.0]","[-343.721, 564.351, 598.2]","[-496.916, 650.108, 755.2]","[-726.006, 712.012, 964.8]",,,,,,,,
6053,4.728796788608205e+17,"[-11.521, 29.2775, 50.6399]","[-12.271, 31.1942, 54.6758]","[-25.6169, 66.9837, 129.773]","[-40.1097, 108.371, 216.263]","[-40.7832, 110.38, 220.443]","[-57.202, 161.509, 326.391]","[-82.142, 249.487, 506.8]","[-80.5548, 243.371, 494.4]","[-104.332, 343.821, 697.6]","[-129.107, 483.113, 976.2]","[-129.546, 486.051, 982.6]","[-143.674, 603.581, 1215.5]","[-152.054, 745.052, 1494.5]","[-152.962, 903.957, 1805.5]",,,,,
6054,5.809657263203287e+17,"[-7.15558, 30.8038, 37.2052]","[-16.1039, 71.3988, 75.3857]","[-24.776, 113.074, 114.503]","[-35.538, 168.992, 166.852]","[-50.2156, 255.204, 247.4]","[-63.9802, 353.363, 338.4]","[-78.455, 492.061, 466.4]","[-88.2979, 656.674, 617.4]","[-90.3106, 811.182, 758.8]","[-81.7911, 1018.19, 943.2]","[-82.2632, 1012.0, 943.2]",,,,,,,,
